,frame,xcoord,ycoord,brand,conf
3501,120530,278,246,Asics,0.9295715689659119
3502,120530,278,246,Asics,0.8014756441116333
3503,120540,278,246,Asics,0.9448940753936768
3504,120540,278,246,Asics,0.8694943785667419
3505,120540,110,225,Nike,0.986039936542511
3506,120550,278,246,Asics,0.975222110748291
3507,120550,278,246,Asics,0.9318245649337769
3508,120560,278,246,Asics,0.9769495129585266
3509,120560,278,246,Asics,0.870400071144104
3510,120560,110,225,Nike,0.9260949492454529
3511,120570,278,246,Asics,0.9772459864616394
3512,120570,278,246,Asics,0.9693028330802917
3513,120580,278,246,Asics,0.8098573088645935
3514,120590,278,246,Asics,0.8479713201522827
3515,120600,278,246,Asics,0.9546553492546082
3516,120610,278,246,Asics,0.8367449045181274
3517,120610,278,246,Asics,0.8168343901634216
3518,120610,278,246,NB,0.8067289590835571
3519,120610,214,232,Asics,0.8309556245803833
3520,120620,278,246,Asics,0.9734842777252197
3521,120630,278,246,Asics,0.9156926870346069
3522,120640,278,246,Asics,0.9908739328384399
3523,120650,278,246,Asics,0.9977449178695679
3524,120660,278,246,Asics,0.9938516616821289
3525,120660,110,225,Nike,0.9725424647331238
3526,120670,278,246,Asics,0.9971176385879517
3527,120670,278,246,Asics,0.9338150024414062
3528,120670,110,225,Nike,0.8093955516815186
3529,120680,278,246,Asics,0.9664007425308228
3530,120690,278,246,Asics,0.9950865507125854
3531,120700,278,246,Asics,0.9898569583892822
3532,120700,278,246,Asics,0.8680790066719055
3533,120710,278,246,Asics,0.9838329553604126
3534,120710,22,160,Asics,0.8514279127120972
3535,120720,278,246,Asics,0.8478538990020752
3536,120720,156,76,Nike,0.8248283863067627
3537,120730,278,246,Asics,0.9500722885131836
3538,120730,157,76,Nike,0.9726107716560364
3539,120740,278,246,Asics,0.9881839156150818
3540,120740,278,246,Asics,0.8735198974609375
3541,120740,214,232,Asics,0.8980839252471924
3542,120740,110,225,Nike,0.9094263315200806
3543,120750,278,246,Asics,0.9918891787528992
3544,120760,278,246,Asics,0.9739166498184204
3545,120760,278,246,NB,0.8486974835395813
3546,120770,278,246,Asics,0.9634348154067993
3547,120770,278,246,Asics,0.8608750700950623
3548,120770,110,225,Nike,0.8971116542816162
3549,120780,278,246,Asics,0.9949749112129211
3550,120780,214,232,Asics,0.9271632432937622
3551,120780,22,160,Asics,0.8594024181365967
3552,120790,278,246,Asics,0.9811094999313354
3553,120800,278,246,Asics,0.9955782294273376
3554,120800,215,233,Asics,0.8032545447349548
3555,120800,110,225,Nike,0.9443217515945435
3556,120850,278,246,Asics,0.9739177227020264
3557,120850,278,246,Nike,0.9265602827072144
3558,120860,278,246,Asics,0.881710410118103
3559,120860,278,246,Asics,0.8528141975402832
3560,120870,278,246,Asics,0.9753985404968262
3561,120880,278,246,Asics,0.9655294418334961
3562,120890,278,246,Asics,0.9708001613616943
3563,120890,278,246,Asics,0.8613113164901733
3564,120890,110,224,Nike,0.8440921902656555
3565,120900,279,245,Asics,0.9767130613327026
3566,120910,178,233,Asics,0.8875893950462341
3567,120910,178,233,Asics,0.858211874961853
3568,120910,178,233,Asics,0.8444529175758362
3569,120920,278,246,Asics,0.9924222230911255
3570,120920,179,233,Asics,0.8739356994628906
3571,120920,179,233,Asics,0.8140277862548828
3572,120930,214,233,Asics,0.8604815006256104
3573,120930,110,225,Nike,0.987935483455658
3574,120930,445,140,NB,0.8417511582374573
3575,120950,278,246,Asics,0.9825233221054077
3576,120950,278,246,Asics,0.9714641571044922
3577,120950,278,246,Asics,0.9411634206771851
3578,120950,278,246,Asics,0.8712054491043091
3579,120960,278,246,Asics,0.9682243466377258
3580,120960,197,125,NB,0.9006889462471008
3581,120970,278,246,Asics,0.9969009160995483
3582,120970,278,246,Asics,0.9199640154838562
3583,120980,278,246,Asics,0.9829362630844116
3584,120980,278,246,Asics,0.835080623626709
3585,120980,110,225,Nike,0.9559431076049805
3586,120980,114,97,Nike,0.9919835329055786
3587,120990,179,233,Asics,0.9516593217849731
3588,120990,179,233,Asics,0.8428986668586731
3589,120990,179,233,Asics,0.8231950998306274
3590,120990,214,232,Asics,0.8084673881530762
3591,120990,94,81,Nike,0.8430680632591248
3592,121000,302,140,Nike,0.8367620706558228
3593,121010,278,246,Asics,0.9323920011520386
3594,121010,400,140,Asics,0.9810291528701782
3595,121010,35,73,Asics,0.9290614128112793
3596,121010,35,73,Asics,0.8144644498825073
3597,121020,277,246,Asics,0.8879740238189697
3598,121020,177,234,Asics,0.8479288816452026
3599,121020,177,234,Asics,0.8426852226257324
3600,121020,383,140,Nike,0.8633522987365723
3601,121030,277,246,Asics,0.9327094554901123
3602,121030,335,96,NB,0.971837043762207
3603,121030,137,125,Nike,0.971850574016571
3604,121030,137,125,Nike,0.8189482092857361
3605,121040,278,246,Asics,0.9944683313369751
3606,121040,278,246,Asics,0.8037571310997009
3607,121050,277,246,Asics,0.9721320867538452
3608,121060,278,246,Asics,0.9521193504333496
3609,121060,278,246,Asics,0.8583126068115234
3610,121060,110,225,Nike,0.880311131477356
3611,121060,93,90,Asics,0.8810429573059082
3612,121070,73,252,Asics,0.9738830327987671
3613,121070,278,246,Asics,0.9482296109199524
3614,121070,133,209,Nike,0.8070726990699768
3615,121080,278,246,Asics,0.9319632053375244
3616,121090,278,246,Asics,0.9856504797935486
3617,121090,343,238,Adidas,0.831921398639679
3618,121100,278,246,Asics,0.9827556610107422
3619,121100,278,246,Asics,0.9079605340957642
3620,121110,278,246,Asics,0.9569339156150818
3621,121120,278,246,Asics,0.9978333711624146
3622,121120,215,233,Asics,0.8171755075454712
3623,121130,278,246,Asics,0.9480707049369812
3624,121140,278,246,Asics,0.9070572853088379
3625,121140,278,246,Nike,0.8238252401351929
3626,121140,278,246,Asics,0.817866861820221
3627,121140,215,233,Asics,0.9196814298629761
3628,121150,278,246,Asics,0.989068865776062
3629,121150,278,246,Asics,0.8769717216491699
3630,121150,215,233,Asics,0.880145788192749
3631,121150,110,224,Nike,0.9228388071060181
3632,121160,278,246,Asics,0.9492133855819702
3633,121160,278,246,Asics,0.9035768508911133
3634,121160,22,159,Nike,0.9730565547943115
3635,121170,278,246,Asics,0.9674181938171387
3636,121170,278,246,Asics,0.8225471377372742
3637,121170,57,95,Nike,0.8322353959083557
3638,121180,278,246,Asics,0.9941147565841675
3639,121180,278,246,Asics,0.9718054533004761
3640,121180,278,246,Asics,0.930855393409729
3641,121190,278,246,Asics,0.8994044065475464
3642,121190,111,224,Nike,0.8859537839889526
3643,121200,278,246,Asics,0.9464761018753052
3644,121200,215,232,Asics,0.9311642646789551
3645,121200,110,224,Nike,0.8066012859344482
3646,121210,215,232,Asics,0.8844232559204102
3647,121210,215,232,Asics,0.8515671491622925
3648,121210,111,224,Nike,0.8240628838539124
3649,121220,278,246,Asics,0.973479151725769
3650,121220,278,246,Asics,0.8285510540008545
3651,121220,110,224,Nike,0.8900081515312195
3652,121230,278,246,Asics,0.9904265999794006
3653,121230,278,246,Asics,0.9121192693710327
3654,121240,278,246,Asics,0.8610072135925293
3655,121240,215,232,Asics,0.8916225433349609
3656,121240,111,224,Nike,0.8931258916854858
3657,121250,278,246,Asics,0.9711355566978455
3658,121250,278,246,Asics,0.8543073534965515
3659,121250,278,246,Asics,0.8088313341140747
3660,121250,215,232,Asics,0.8084883093833923
3661,121250,111,224,Nike,0.8453414440155029
3662,121260,278,246,Asics,0.9195863008499146
3663,121260,215,232,Asics,0.9154673218727112
3664,121270,278,246,Asics,0.907020092010498
3665,121270,278,246,Asics,0.8035818338394165
3666,121270,215,232,Asics,0.9149990677833557
3667,121270,111,224,Nike,0.9384297132492065
3668,121280,278,246,Asics,0.9957212209701538
3669,121280,215,232,Asics,0.9558233618736267
3670,121290,278,246,Asics,0.9684863090515137
3671,121300,278,246,Asics,0.8890425562858582
3672,121310,278,246,Asics,0.9792662262916565
3673,121310,278,246,Asics,0.850550651550293
3674,121310,111,224,Nike,0.8402169346809387
3675,121310,22,159,Asics,0.9350457191467285
3676,121310,22,159,Nike,0.8435030579566956
3677,121320,278,245,Asics,0.9598680734634399
3678,121330,279,245,Asics,0.940104067325592
3679,121340,143,225,Nike,0.9836877584457397
3680,121340,333,140,Adidas,0.9414936304092407
3681,121360,278,246,Asics,0.9826958775520325
3682,121360,278,246,Asics,0.817672610282898
3683,121360,215,232,Asics,0.8295012712478638
3684,121370,278,246,Asics,0.8853834867477417
3685,121370,278,246,Asics,0.8836187124252319
3686,121370,215,233,Asics,0.9097909927368164
3687,121380,278,246,Asics,0.967517614364624
3688,121390,278,246,Asics,0.9841781854629517
3689,121390,157,75,Nike,0.9128796458244324
3690,121410,278,246,Asics,0.9495532512664795
3691,121410,278,246,Asics,0.8679184317588806
3692,121410,215,233,Asics,0.8972804546356201
3693,121410,111,224,Nike,0.946094274520874
3694,121420,278,246,Asics,0.9776182174682617
3695,121420,215,233,Asics,0.9310570359230042
3696,121430,278,246,Asics,0.9815350770950317
3697,121430,215,233,Asics,0.873805046081543
3698,121430,111,224,Nike,0.8462433815002441
3699,121440,278,246,Asics,0.9159271717071533
3700,121440,278,246,Asics,0.832703709602356
3701,121440,22,159,Asics,0.8344467282295227
3702,121440,157,75,Nike,0.9291224479675293
3703,121450,278,246,Asics,0.9113973379135132
3704,121460,278,246,Asics,0.9703062772750854
3705,121460,278,246,Asics,0.9248086810112
3706,121470,278,246,Asics,0.9447101354598999
3707,121470,278,246,Asics,0.9207920432090759
3708,121470,278,246,Asics,0.8527227640151978
3709,121470,215,232,Nike,0.9299134016036987
3710,121480,278,246,Asics,0.9356356859207153
3711,121480,278,246,Asics,0.8540278673171997
3712,121480,215,232,Asics,0.9301998615264893
3713,121480,215,232,Nike,0.8143376708030701
3714,121490,278,246,Asics,0.9257161617279053
3715,121490,215,232,Asics,0.8870704174041748
3716,121500,278,246,Asics,0.9122430086135864
3717,121500,214,232,Asics,0.8127001523971558
3718,121500,214,232,Asics,0.8022492527961731
3719,121510,278,246,Asics,0.9912173748016357
3720,121530,278,246,Nike,0.9505363702774048
3721,121530,215,232,Asics,0.8470170497894287
3722,121540,278,246,Asics,0.9391142129898071
3723,121550,278,246,Asics,0.9869168996810913
3724,121550,111,224,Nike,0.8874908685684204
3725,121560,278,246,Asics,0.9554976224899292
3726,121560,278,246,Asics,0.9186360836029053
3727,121560,215,232,Asics,0.8495767116546631
3728,121570,278,246,Asics,0.9832216501235962
3729,121570,215,232,Asics,0.87296462059021
3730,121580,278,246,Asics,0.940852165222168
3731,121580,215,232,Asics,0.8869159817695618
3732,121580,111,224,Nike,0.8629053235054016
3733,121590,278,246,Asics,0.9757782220840454
3734,121590,111,224,Nike,0.8745548725128174
3735,121600,278,246,Asics,0.9896385669708252
3736,121600,278,246,Asics,0.8273316621780396
3737,121600,215,232,Asics,0.8532161712646484
3738,121610,278,246,Asics,0.9757095575332642
3739,121610,215,232,Asics,0.9027926921844482
3740,121620,278,246,Asics,0.9349561929702759
3741,121630,278,246,Asics,0.9766567945480347
3742,121630,278,246,Asics,0.904642641544342
3743,121630,215,232,Asics,0.9547299146652222
3744,121640,278,246,Asics,0.8697398900985718
3745,121650,278,245,Asics,0.813644289970398
3746,121670,253,140,NB,0.9899126291275024
3747,121670,253,140,Asics,0.8054053783416748
3748,121680,473,91,NB,0.9995108246803284
3749,121680,221,140,Nike,0.9623667597770691
3750,121680,221,140,NB,0.9502772688865662
3751,121690,278,246,Asics,0.9377908706665039
3752,121690,187,125,Nike,0.9111533164978027
3753,121690,187,125,NB,0.8518278002738953
3754,121700,277,246,Asics,0.9488608837127686
3755,121700,277,246,Asics,0.9358420372009277
3756,121700,215,233,Asics,0.8290303349494934
3757,121710,277,246,Asics,0.9840739369392395
3758,121710,277,246,Asics,0.8046223521232605
3759,121710,113,97,NB,0.9994306564331055
3760,121720,277,246,Asics,0.8532518148422241
3761,121730,277,246,Asics,0.9676477909088135
3762,121730,215,233,Asics,0.9310578107833862
3763,121750,278,246,Asics,0.9349989891052246
3764,121760,278,246,Asics,0.985110342502594
3765,121760,278,246,Asics,0.9013572931289673
3766,121770,278,246,Asics,0.945197582244873
3767,121770,278,246,Asics,0.941818356513977
3768,121780,278,246,Asics,0.9851028323173523
3769,121780,278,246,Asics,0.872064471244812
3770,121780,278,246,Asics,0.8589284420013428
3771,121780,278,246,Asics,0.8434604406356812
3772,121790,278,246,Asics,0.9856031537055969
3773,121790,278,246,Asics,0.8580116033554077
3774,121800,278,246,Asics,0.9781426191329956
3775,121810,278,246,Asics,0.9833469390869141
3776,121810,278,246,Asics,0.8525971174240112
3777,121810,278,246,Asics,0.8506947755813599
3778,121810,278,246,Asics,0.8157845735549927
3779,121820,278,246,Asics,0.9669952392578125
3780,121820,278,246,Asics,0.9209348559379578
3781,121820,278,246,Asics,0.8500995635986328
3782,121830,278,246,Asics,0.968752384185791
3783,121830,278,246,Asics,0.9045302867889404
3784,121840,278,246,Asics,0.9865062236785889
3785,121840,278,246,Asics,0.8444741368293762
3786,121850,278,246,Asics,0.9199523329734802
3787,121860,278,246,Asics,0.9178032875061035
3788,121860,134,210,Asics,0.808127224445343
3789,121870,278,246,Asics,0.96281898021698
3790,121870,278,246,Asics,0.9363240003585815
3791,121870,278,246,Asics,0.8376103639602661
3792,121870,385,140,NB,0.9330813884735107
3793,121880,278,246,Asics,0.9304776191711426
3794,121890,278,246,Asics,0.9907170534133911
3795,121890,215,233,Asics,0.8790229558944702
3796,121890,215,233,Asics,0.8349140882492065
3797,121900,278,246,Asics,0.9858295917510986
3798,121900,110,224,Nike,0.9510753750801086
3799,121900,134,80,Asics,0.8591201305389404
3800,121910,278,246,Asics,0.9249923825263977
3801,121910,278,246,Asics,0.9104222059249878
3802,121910,278,246,NB,0.904399037361145
3803,121910,111,224,Nike,0.8018050193786621
3804,121920,278,246,Asics,0.9660488367080688
3805,121920,110,224,Nike,0.8213917016983032
3806,121930,278,246,Asics,0.9786683320999146
3807,121930,278,246,Asics,0.8741122484207153
3808,121930,214,233,Asics,0.85749351978302
3809,121940,278,246,Asics,0.9642764329910278
3810,121940,278,246,Asics,0.9176565408706665
3811,121940,278,246,Asics,0.8980563879013062
3812,121950,278,246,Asics,0.9988417029380798
3813,121950,278,246,Asics,0.9813419580459595
3814,121950,278,246,Asics,0.8773889541625977
3815,121960,278,246,Asics,0.9899225234985352
3816,121970,278,246,Asics,0.9823061227798462
3817,121970,278,246,Asics,0.8169059753417969
3818,121980,278,246,Asics,0.9429356455802917
3819,121980,278,246,Asics,0.8987802267074585
3820,121980,278,246,Asics,0.8547071218490601
3821,121980,157,76,Nike,0.8687078356742859
3822,121990,278,246,Asics,0.964573085308075
3823,121990,278,246,Asics,0.8597532510757446
3824,121990,214,232,Asics,0.8238458037376404
3825,121990,157,76,Nike,0.9190858602523804
3826,122000,278,246,Asics,0.9786791205406189
3827,122010,278,246,Asics,0.9552847743034363
3828,122010,278,246,Asics,0.8040213584899902
3829,122020,278,246,Asics,0.9759312868118286
3830,122030,278,246,Asics,0.8865883350372314
3831,122040,73,252,Asics,0.9896588921546936
3832,122040,73,252,Asics,0.8150542974472046
3833,122040,278,245,Asics,0.9443860650062561
3834,122040,278,245,Asics,0.9064085483551025
3835,122040,178,233,Asics,0.8508878946304321
3836,122040,215,232,Asics,0.8820635080337524
3837,122040,459,140,Asics,0.9073635339736938
3838,122050,146,47,Nike,0.9407804012298584
3839,122050,331,140,Asics,0.9598445892333984
3840,122070,278,246,Asics,0.965164840221405
3841,122080,278,246,Asics,0.9823358058929443
3842,122080,33,108,Asics,0.9975141286849976
3843,122090,278,246,Asics,0.9958417415618896
3844,122100,278,246,Asics,0.9907435178756714
3845,122110,278,246,Asics,0.9129596948623657
3846,122110,214,232,Asics,0.9211121797561646
3847,122120,278,246,Asics,0.912662923336029
3848,122130,278,245,Asics,0.8369933366775513
3849,122130,278,245,Asics,0.8155692219734192
3850,122140,278,245,Asics,0.9917827844619751
3851,122140,278,245,Asics,0.8561762571334839
3852,122140,214,232,Nike,0.8659342527389526
3853,122150,278,246,Asics,0.954038143157959
3854,122150,278,246,Asics,0.8986197113990784
3855,122150,278,246,Nike,0.8872063159942627
3856,122150,214,232,Asics,0.9174867868423462
3857,122160,278,246,Asics,0.9223021268844604
3858,122160,125,223,Nike,0.8754884004592896
3859,122170,278,246,Asics,0.9537713527679443
3860,122170,278,246,Asics,0.9288342595100403
3861,122170,278,246,Asics,0.8897272348403931
3862,122170,48,96,Nike,0.9560821056365967
3863,122180,278,246,Asics,0.9770278930664062
3864,122190,278,246,Asics,0.8871010541915894
3865,122190,278,246,Asics,0.806111752986908
3866,122200,278,246,Asics,0.9192245006561279
3867,122200,278,246,Asics,0.8866585493087769
3868,122210,278,245,Asics,0.9891432523727417
3869,122220,278,246,Asics,0.9982225894927979
3870,122230,278,246,Asics,0.9889439344406128
3871,122230,47,96,Nike,0.985447347164154
3872,122240,278,245,Asics,0.9585490226745605
3873,122240,278,245,Asics,0.8093578815460205
3874,122250,278,246,Asics,0.9485471248626709
3875,122260,278,246,Asics,0.8216099739074707
3876,122270,278,246,Asics,0.9549597501754761
3877,122270,215,232,Asics,0.8162789940834045
3878,122270,158,76,Nike,0.8107435703277588
3879,122280,278,245,Asics,0.986973762512207
3880,122290,278,246,Asics,0.9578113555908203
3881,122290,215,232,Asics,0.8173118829727173
3882,122290,125,223,Nike,0.9628474712371826
3883,122300,278,245,Asics,0.8402808904647827
3884,122300,126,223,Nike,0.9180958867073059
3885,122310,278,245,Asics,0.9973236918449402
3886,122310,278,245,Asics,0.8330599069595337
3887,122320,278,245,Asics,0.9633057713508606
3888,122320,278,245,Nike,0.8434218168258667
3889,122320,278,245,Asics,0.8202574253082275
3890,122330,278,245,Asics,0.9290845990180969
3891,122360,277,246,Asics,0.9896451234817505
3892,122360,277,246,Asics,0.8773319125175476
3893,122360,306,140,Nike,0.8710983991622925
3894,122370,214,232,Asics,0.8239768147468567
3895,122380,278,246,Asics,0.9784194231033325
3896,122380,278,246,Asics,0.8513009548187256
3897,122380,214,232,Asics,0.8379325866699219
3898,122380,158,76,Nike,0.8309133052825928
3899,122380,41,77,Adidas,0.9957858324050903
3900,122390,278,245,Asics,0.9788815379142761
3901,122390,278,245,Asics,0.9065484404563904
3902,122390,126,222,Nike,0.8748488426208496
3903,122400,278,245,Asics,0.8939613103866577
3904,122400,214,232,Asics,0.8163539171218872
3905,122400,343,238,Adidas,0.8985298871994019
3906,122400,126,222,Nike,0.8748781085014343
3907,122410,278,245,Asics,0.9633895754814148
3908,122410,126,221,Nike,0.9602811932563782
3909,122420,144,217,Nike,0.8524821996688843
3910,122430,278,245,Asics,0.9847608208656311
3911,122430,278,245,Asics,0.8441279530525208
3912,122430,126,222,Nike,0.8241829872131348
3913,122450,215,232,Asics,0.9140498042106628
3914,122450,215,232,Asics,0.8250908851623535
3915,122470,278,245,Asics,0.9891980886459351
3916,122470,278,245,Asics,0.8061380386352539
3917,122470,215,232,Asics,0.9581736922264099
3918,122470,158,76,Nike,0.8125723004341125
3919,122480,278,245,Asics,0.9742134809494019
3920,122480,126,221,Nike,0.8901745080947876
3921,122490,215,232,Asics,0.831200361251831
3922,122490,126,221,Nike,0.8910180330276489
3923,122510,278,245,Asics,0.9602842330932617
3924,122520,278,245,Asics,0.9758206605911255
3925,122520,126,221,Nike,0.9038686752319336
3926,122520,158,76,Nike,0.8175857067108154
3927,122530,278,245,Asics,0.9798091053962708
3928,122540,278,245,Asics,0.9942935109138489
3929,122540,126,221,Nike,0.9133827090263367
3930,122550,278,245,Asics,0.9803975820541382
3931,122560,278,245,Asics,0.9900612831115723
3932,122570,278,245,Asics,0.9901716113090515
3933,122580,278,245,Asics,0.9666253328323364
3934,122580,278,245,Asics,0.8719929456710815
3935,122580,126,221,Nike,0.9203640222549438
3936,122590,278,245,Asics,0.9688235521316528
3937,122590,126,221,Nike,0.934943675994873
3938,122600,278,245,Asics,0.9277690649032593
3939,122600,126,221,Nike,0.9667949676513672
3940,122600,158,76,Nike,0.901852011680603
3941,122610,278,245,Asics,0.9339497089385986
3942,122610,126,221,Nike,0.9506632089614868
3943,122630,278,245,Asics,0.9656200408935547
3944,122630,126,221,Nike,0.8587725162506104
3945,122630,9,189,Asics,0.9812232255935669
3946,122640,278,245,Asics,0.980246901512146
3947,122640,10,189,Asics,0.8164477348327637
3948,122640,247,93,Nike,0.8495550155639648
3949,122650,278,245,Asics,0.9941737055778503
3950,122660,278,245,Asics,0.925194501876831
3951,122660,278,245,Asics,0.8076378703117371
3952,122660,247,93,Nike,0.9531271457672119
3953,122680,248,92,Nike,0.8939495086669922
3954,122690,215,232,Asics,0.8011282086372375
3955,122690,320,233,Nike,0.934205174446106
3956,122700,215,232,Asics,0.9713039994239807
3957,122700,10,189,Asics,0.8839454650878906
3958,122710,215,232,Asics,0.8446800708770752
3959,122710,215,232,Asics,0.8182291388511658
3960,122720,10,189,Asics,0.834323525428772
3961,122720,248,92,Nike,0.9874082803726196
3962,122730,248,92,Nike,0.9720008373260498
3963,122740,248,92,Nike,0.9951045513153076
3964,122750,248,92,Nike,0.931242823600769
3965,122790,248,92,Nike,0.9411530494689941
3966,122800,144,217,Nike,0.8605819344520569
3967,122820,144,217,Nike,0.8124126195907593
3968,122830,278,246,Asics,0.9924687147140503
3969,122840,278,246,Asics,0.9780884385108948
3970,122840,278,246,Asics,0.963564932346344
3971,122840,278,246,Asics,0.9595085382461548
3972,122840,278,246,Asics,0.8058031797409058
3973,122840,126,221,Nike,0.937397837638855
3974,122850,278,245,Asics,0.915408730506897
3975,122850,126,221,Nike,0.9252833127975464
3976,122860,278,245,Asics,0.9831615686416626
3977,122860,278,245,Asics,0.8024444580078125
3978,122870,277,246,Asics,0.9946181774139404
3979,122880,144,217,Nike,0.8329035639762878
3980,122890,144,217,Nike,0.8454235196113586
3981,122900,144,217,Nike,0.8724948167800903
3982,122940,320,233,Nike,0.9000903367996216
3983,122960,144,217,Nike,0.9360054135322571
3984,122970,144,217,Nike,0.9187372922897339
3985,122980,144,217,Nike,0.9709392786026001
3986,123000,215,228,Asics,0.8292751312255859
3987,123000,126,220,Nike,0.8229559659957886
3988,123030,215,228,Asics,0.8906521797180176
3989,123060,144,217,Nike,0.8172317743301392
3990,123090,130,217,Nike,0.8010056614875793
3991,123450,250,140,Nike,0.884672999382019
3992,123470,277,245,Asics,0.8336648941040039
3993,123880,250,140,Nike,0.8185016512870789
3994,123890,250,140,Asics,0.9692302942276001
3995,124050,250,140,Nike,0.9941588640213013
3996,124060,250,140,Nike,0.9953329563140869
3997,124130,250,140,Nike,0.9341136813163757
3998,124230,277,245,Asics,0.8737704753875732
3999,124230,250,140,Nike,0.9910454750061035
4000,124250,250,140,Adidas,0.9504571557044983
4001,124260,250,140,Asics,0.8433417081832886
4002,124270,250,140,Asics,0.8654990196228027
4003,124280,250,140,Nike,0.8874889612197876
4004,125040,250,140,Nike,0.9024262428283691
4005,125050,250,140,Asics,0.9601617455482483
4006,125050,250,140,Asics,0.848231852054596
4007,125060,250,140,Nike,0.9996786117553711
4008,125070,250,140,Nike,0.9214133024215698
4009,125080,250,140,NB,0.9786728024482727
4010,125090,223,19,Asics,0.8005757331848145
4011,125300,250,140,Asics,0.8641507625579834
4012,126220,250,140,NB,0.9719840288162231
4013,126220,250,140,Adidas,0.9352867007255554
4014,126240,250,140,Nike,0.9755764007568359
4015,126240,250,140,Nike,0.8374863862991333
4016,126250,250,140,Nike,0.8501815795898438
4017,126380,250,140,Nike,0.9387216567993164
4018,126390,250,140,Nike,0.9247748255729675
4019,126390,250,140,Nike,0.8952563405036926
4020,126390,250,140,NB,0.8837745189666748
4021,126400,250,140,Nike,0.882851243019104
4022,126410,250,140,Nike,0.9498746395111084
4023,126410,250,140,Nike,0.8677370548248291
4024,126410,250,140,NB,0.8533676862716675
4025,126420,250,140,Asics,0.9996428489685059
4026,126420,250,140,Nike,0.9219256639480591
4027,126480,250,140,Nike,0.8472130298614502
